Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Approved_Flag
990512,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,87.0,76.0,1140.0,35.0,7.0,21.0,900.0,900.0,0.0,5.0,5.0,0.0,900.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,Married,12TH,35.0,M,18000.0,106.0,0.4,0.0,0.025,0.0,1.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.0,AL,AL,
990513,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,8.0,55.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,Married,GRADUATE,26.0,M,20000.0,58.0,1.0,0.0,0.158,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.682,0.0,0.0,ConsumerLoan,ConsumerLoan,
990514,36.0,35.0,1.0,1.0,0.0,0.028,0.0,0.028,0.972,1.0,0.0,0.028,0.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,35.0,1.0,0.0,55.0,3.0,64.0,35.0,17.0,18.0,160.0,60.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,4.0,1.0,4.0,3.0,1.0,2.0,17.0,7.0,3.0,2.0,Married,GRADUATE,31.0,M,16097.0,44.0,0.028,1.0,1.0,-99999.0,0.0,1.0,1.0,0.5,0.25,0.333,0.25,0.186,1.0,0.0,CC,others,
990515,50.0,44.0,6.0,5.0,7.0,0.1,0.14,0.12,0.88,5.0,7.0,0.1,0.14,5.0,0.0,0.0,2.0,33.0,0.0,0.0,46.0,4.0,15.0,151.0,2.0,64.0,35.0,19.0,4.0,335.0,183.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,77.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,Married,UNDER GRADUATE,53.0,M,34000.0,243.0,0.12,1.0,0.812,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,8.941,1.0,0.0,ConsumerLoan,ConsumerLoan,
990516,8.0,0.0,8.0,7.0,0.0,0.875,0.0,1.0,0.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,7.0,1.0,12.0,1.0,22.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,13.0,11.0,10.0,Married,SSC,27.0,M,20000.0,93.0,1.0,0.875,0.958,-99999.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.798,0.0,1.0,ConsumerLoan,HL,
990517,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,86.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,0.0,Single,GRADUATE,26.0,M,12000.0,62.0,1.0,0.0,0.795,-99999.0,0.0,0.795,1.0,0.0,0.0,0.0,0.0,5.833,0.0,0.0,others,others,
990518,4.0,0.0,4.0,3.0,0.0,0.75,0.0,1.0,0.0,3.0,0.0,0.75,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,33.0,2.0,31.0,28.0,28.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,2.0,1.0,Married,OTHERS,51.0,F,18000.0,120.0,1.0,1.0,0.612,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,2.211,0.0,0.0,ConsumerLoan,ConsumerLoan,
990519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,367.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,Married,12TH,47.0,M,11000.0,41.0,1.0,0.0,0.019,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.473,0.0,0.0,ConsumerLoan,ConsumerLoan,
990520,5.0,2.0,3.0,0.0,1.0,0.0,0.2,0.6,0.4,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,66.0,9.0,32.0,24.0,21.0,3.0,130.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,35.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.0,0.0,0.0,0.0,Single,GRADUATE,34.0,M,22680.0,107.0,0.6,0.0,0.861,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,38.624,1.0,0.0,others,others,
990521,4.0,2.0,2.0,1.0,0.0,0.25,0.0,0.5,0.5,2.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,183.0,2.0,115.0,29.0,3.0,8.0,29.0,29.0,2.0,3.0,1.0,29.0,29.0,0.0,0.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,7.0,5.0,Married,GRADUATE,51.0,M,40000.0,246.0,0.5,0.5,0.938,-99999.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.575,0.0,0.0,ConsumerLoan,ConsumerLoan,
990522,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,39.0,8.0,78.0,9.0,9.0,1.0,13.0,13.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,1.0,0.0,0.0,Married,GRADUATE,28.0,M,24000.0,62.0,1.0,0.0,0.769,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.583,1.0,0.0,others,others,
990523,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.25,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,80.0,10.0,80.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,272.0,1.0,0.0,0.0,Married,POST-GRADUATE,42.0,M,35000.0,113.0,0.5,0.0,0.219,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.424,1.0,0.0,PL,AL,
990524,7.0,4.0,3.0,1.0,1.0,0.143,0.143,0.429,0.571,4.0,1.0,0.571,0.143,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,0.0,26.0,4.0,79.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,2.0,2.0,Married,GRADUATE,24.0,M,30000.0,141.0,0.429,0.25,0.294,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,2.05,1.0,0.0,others,others,
990525,24.0,20.0,4.0,2.0,2.0,0.083,0.083,0.167,0.833,4.0,3.0,0.167,0.125,2.0,1.0,0.0,4.0,17.0,0.0,0.0,18.0,6.0,2.0,98.0,4.0,70.0,33.0,8.0,3.0,30.0,25.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,36.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,Married,GRADUATE,38.0,M,13800.0,107.0,0.167,0.5,0.705,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.197,1.0,0.0,ConsumerLoan,others,
990526,10.0,5.0,5.0,2.0,1.0,0.2,0.1,0.5,0.5,5.0,2.0,0.5,0.2,0.0,0.0,0.0,4.0,5.0,0.0,1.0,5.0,5.0,0.0,42.0,5.0,48.0,26.0,25.0,2.0,79.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,183.0,3.0,0.0,0.0,Married,POST-GRADUATE,25.0,M,12000.0,41.0,0.5,0.4,0.564,-99999.0,0.0,0.931,1.0,0.0,0.0,0.0,0.0,15.749,1.0,0.0,PL,others,
990527,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,76.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,89.0,2.0,1.0,1.0,Married,GRADUATE,37.0,M,30000.0,126.0,1.0,0.0,0.3,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.55,0.0,0.0,PL,others,
990528,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,8.0,113.0,4.0,4.0,1.0,27.0,27.0,1.0,1.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1.0,0.0,0.0,Single,GRADUATE,29.0,F,25000.0,75.0,1.0,0.0,0.465,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,others,others,
990529,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,46.0,5.0,51.0,5.0,4.0,2.0,11.0,9.0,2.0,2.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,4.0,4.0,1.0,Married,SSC,32.0,M,26000.0,38.0,1.0,1.0,0.607,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.577,0.0,0.0,ConsumerLoan,PL,
990530,2.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,2.0,1.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,115.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,5.0,2.0,1.0,Single,GRADUATE,23.0,M,25000.0,43.0,0.5,0.0,0.5,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.332,0.0,0.0,others,ConsumerLoan,
990531,23.0,17.0,6.0,0.0,0.0,0.0,0.0,0.261,0.739,4.0,2.0,0.174,0.087,0.0,1.0,1.0,0.0,20.0,0.0,0.0,22.0,1.0,1.0,76.0,7.0,35.0,35.0,19.0,8.0,78.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,1.0,1.0,Married,12TH,33.0,M,30000.0,102.0,0.261,0.0,0.809,0.323,1.0,-99999.0,0.0,0.0,0.0,0.0,0.0,2.411,1.0,0.0,ConsumerLoan,CC,
990532,5.0,2.0,3.0,5.0,2.0,1.0,0.4,0.6,0.4,5.0,2.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,5.0,2.0,78.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,15.0,15.0,15.0,12.0,27.0,26.0,10.0,Single,GRADUATE,28.0,M,40000.0,97.0,0.6,1.0,0.941,-99999.0,0.0,-99999.0,1.0,1.0,1.0,1.0,1.0,0.253,0.0,0.0,PL,ConsumerLoan,
990533,6.0,3.0,3.0,6.0,3.0,1.0,0.5,0.5,0.5,6.0,3.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,1.0,6.0,4.0,65.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,3.0,4.0,11.0,6.0,11.0,2.0,30.0,24.0,4.0,Married,12TH,32.0,M,28000.0,65.0,0.5,1.0,0.713,-99999.0,0.0,0.855,1.0,0.545,0.75,0.545,0.5,1.696,0.0,0.0,ConsumerLoan,CC,
990534,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14.0,11.0,57.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,179.0,2.0,1.0,0.0,Married,12TH,37.0,M,17000.0,242.0,1.0,0.0,0.795,-99999.0,0.0,0.837,1.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,others,others,
990535,5.0,1.0,4.0,1.0,1.0,0.2,0.2,0.8,0.2,2.0,1.0,0.4,0.2,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,35.0,6.0,61.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,4.0,1.0,0.0,0.0,186.0,4.0,0.0,0.0,Single,UNDER GRADUATE,25.0,M,23000.0,50.0,0.8,0.5,0.761,0.905,1.0,0.696,1.0,0.0,0.0,0.0,0.0,14.56,0.0,0.0,CC,CC,
990536,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,6.0,42.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0,Married,GRADUATE,39.0,M,80000.0,310.0,1.0,0.0,0.096,1.0,1.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,CC,AL,
990537,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,56.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,126.0,1.0,1.0,0.0,Married,OTHERS,47.0,F,17000.0,185.0,1.0,1.0,0.933,-99999.0,0.0,0.933,1.0,1.0,0.0,1.0,0.0,2.941,0.0,0.0,PL,PL,
990538,4.0,0.0,4.0,3.0,0.0,0.75,0.0,1.0,0.0,3.0,0.0,0.75,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,91.0,5.0,1623.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,6.0,5.0,2.0,Married,GRADUATE,38.0,M,32000.0,90.0,1.0,1.0,0.609,-99999.0,0.0,-99999.0,0.0,1.0,0.0,0.5,0.0,0.56,0.0,0.0,ConsumerLoan,HL,
990539,4.0,1.0,3.0,3.0,0.0,0.75,0.0,0.75,0.25,3.0,0.0,0.75,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,18.0,2.0,485.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,8.0,Married,GRADUATE,32.0,M,19000.0,30.0,0.75,1.0,0.779,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.648,1.0,0.0,ConsumerLoan,ConsumerLoan,
990540,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,6.0,72.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,166.0,1.0,1.0,0.0,Married,12TH,41.0,F,55000.0,251.0,0.5,1.0,0.417,-99999.0,0.0,-99999.0,0.0,1.0,0.0,0.5,0.0,0.445,0.0,0.0,PL,PL,
990541,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,35.0,959.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,Married,GRADUATE,59.0,M,30000.0,301.0,1.0,0.0,1.214,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,ConsumerLoan,PL,
990542,5.0,3.0,2.0,2.0,1.0,0.4,0.2,0.4,0.6,3.0,2.0,0.6,0.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,95.0,3.0,50.0,35.0,5.0,21.0,240.0,150.0,1.0,7.0,6.0,150.0,150.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,41.0,15.0,10.0,15.0,13.0,9.0,13.0,1.0,33.0,21.0,13.0,Married,12TH,27.0,M,50000.0,77.0,0.4,0.667,1.0,1.0,1.0,1.0,1.0,0.692,0.667,0.692,0.667,0.676,0.0,0.0,PL,others,
990543,4.0,2.0,2.0,0.0,1.0,0.0,0.25,0.5,0.5,1.0,1.0,0.25,0.25,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,42.0,10.0,49.0,35.0,28.0,8.0,53.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,379.0,0.0,0.0,0.0,Married,SSC,26.0,M,18500.0,186.0,0.5,0.0,0.686,-99999.0,0.0,0.919,1.0,0.0,0.0,0.0,0.0,3.675,0.0,0.0,PL,others,
990544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,50.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,11.0,8.0,4.0,Married,12TH,24.0,M,10000.0,98.0,1.0,0.0,0.5,-99999.0,0.0,-99999.0,0.0,0.8,0.0,0.8,0.0,1.999,0.0,0.0,PL,ConsumerLoan,
990545,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,16.0,80.0,11.0,7.0,4.0,28.0,28.0,0.0,4.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Single,GRADUATE,33.0,M,13500.0,65.0,1.0,0.0,0.056,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,ConsumerLoan,ConsumerLoan,
990546,26.0,14.0,12.0,11.0,14.0,0.423,0.538,0.462,0.538,17.0,14.0,0.654,0.538,2.0,1.0,1.0,14.0,0.0,0.0,6.0,4.0,22.0,4.0,34.0,2.0,50.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,4.0,4.0,4.0,2.0,4.0,18.0,21.0,17.0,5.0,Married,POST-GRADUATE,27.0,M,20613.0,104.0,0.462,0.647,0.864,0.921,1.0,0.959,1.0,0.5,1.0,0.5,0.667,30.288,0.0,0.0,CC,others,
990547,12.0,11.0,1.0,0.0,1.0,0.0,0.083,0.083,0.917,3.0,3.0,0.25,0.25,0.0,2.0,0.0,1.0,6.0,0.0,0.0,11.0,1.0,3.0,84.0,7.0,74.0,30.0,19.0,12.0,300.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,42.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,190.0,6.0,0.0,0.0,Married,UNDER GRADUATE,28.0,M,15000.0,128.0,0.083,0.0,0.4,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,1.466,1.0,0.0,others,AL,
990548,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,63.0,-99999.0,-99999.0,0.0,-99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,Single,GRADUATE,26.0,M,35000.0,60.0,1.0,1.0,0.417,-99999.0,0.0,-99999.0,0.0,1.0,0.0,1.0,0.0,0.657,0.0,0.0,others,others,
