Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Approved_Flag
522,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,56,15,139,27,7,7,39,26,0,5,5,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,5,2,1,1,Married,SSC,37,M,18000,42,1.0,0.0,0.118,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.222,0,0,ConsumerLoan,ConsumerLoan,P2
523,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,1,2,0,0,0,0,1,2,1,0,77,6,469,31,23,8,60,60,0,0,0,-99999,-99999,7,0,5,5,5,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,744,0,0,0,Married,OTHERS,46,M,28000,242,0.333,1.0,0.689,-99999.0,0,0.689,1,0.0,0.0,0.0,0.0,2.143,0,0,others,others,P2
524,8,3,5,0,1,0.0,0.125,0.625,0.375,4,2,0.5,0.25,2,0,0,4,0,0,0,1,7,4,70,7,88,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496,0,0,0,Married,GRADUATE,44,F,18000,60,0.625,0.0,0.106,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,4.636,0,0,others,others,P1
525,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,53,53,825,30,21,10,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1601,0,0,0,Married,12TH,52,M,15000,146,1.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
526,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,2,0,0,0,0,2,0,3,2,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,9,9,9,34,17,17,9,Single,GRADUATE,24,M,40000,66,1.0,1.0,0.812,-99999.0,0,-99999.0,0,1.0,1.0,1.0,1.0,0.85,0,0,PL,ConsumerLoan,P4
527,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,124,87,881,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35,1,1,1,Married,12TH,37,M,11000,131,1.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,others,P2
528,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,8,8,56,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,2,1,10,8,7,Single,UNDER GRADUATE,23,M,23000,51,1.0,0.0,1.147,-99999.0,0,-99999.0,0,0.5,0.0,0.5,0.0,2.968,0,0,ConsumerLoan,others,P4
529,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,3,3,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,61,3,3,1,Single,GRADUATE,25,M,100000,191,1.0,1.0,1.0,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,-99999.0,0,0,PL,others,P3
530,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,139,38,46,17,15,3,89,29,0,0,0,-99999,-99999,1,1,31,5,11,0,0,0,0,0,0,0,0,0,29,3,0,0,0,2,0,0,1,1,1,1,Single,POST-GRADUATE,32,M,40000,69,0.5,0.0,0.851,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,1,ConsumerLoan,PL,P2
531,5,4,1,0,0,0.0,0.0,0.2,0.8,1,2,0.2,0.4,1,0,0,0,5,0,0,5,0,0,25,8,-99999,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,47,6,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Married,SSC,40,F,21000,130,0.2,0.0,1.055,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P2
532,22,20,2,0,1,0.0,0.045,0.091,0.909,1,1,0.045,0.045,0,1,0,3,18,0,0,19,3,0,69,12,99,35,31,5,147,26,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,381,0,0,0,Married,12TH,57,M,27500,267,0.091,0.0,0.055,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.243,1,0,others,others,P2
533,5,0,5,3,0,0.6,0.0,1.0,0.0,3,0,0.6,0.0,4,0,0,1,0,0,0,0,5,4,19,4,68,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,33,8,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,134,1,1,0,Single,UNDER GRADUATE,22,M,18000,25,1.0,1.0,1.041,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,7.517,0,0,ConsumerLoan,others,P1
534,4,2,2,4,2,1.0,0.5,0.5,0.5,4,2,1.0,0.5,0,0,0,0,0,0,2,2,2,2,5,3,92,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,3,2,2,6,4,4,3,8,8,2,Single,12TH,23,M,52000,106,0.5,1.0,0.0,-99999.0,0,-99999.0,1,1.0,1.0,0.667,0.667,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P4
535,14,7,7,3,4,0.214,0.286,0.5,0.5,8,4,0.571,0.286,3,2,3,6,3,0,0,5,9,0,37,1,54,24,24,1,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,9,1,3,1,1,1,8,7,4,3,Single,UNDER GRADUATE,22,M,85000,13,0.5,0.375,0.87,0.832,1,-99999.0,0,1.0,0.333,1.0,0.111,4.309,1,0,PL,CC,P4
536,14,9,5,2,1,0.143,0.071,0.357,0.643,4,1,0.286,0.071,3,0,0,0,3,0,3,11,3,8,102,1,85,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,57,15,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,603,0,0,0,Single,UNDER GRADUATE,34,M,25000,78,0.357,0.5,0.828,-99999.0,0,0.783,1,0.0,0.0,0.0,0.0,18.8,1,0,PL,others,P1
537,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12,56,3,2,2,10,6,2,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,364,1,0,0,Single,GRADUATE,26,M,26000,61,1.0,0.0,0.701,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
538,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,63,63,1015,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329,1,0,0,Married,12TH,38,F,8000,119,1.0,0.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.002,0,0,others,others,P2
539,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,1,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,5,5,5,Married,12TH,21,M,12000,32,1.0,1.0,1.0,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.683,0,0,ConsumerLoan,ConsumerLoan,P4
540,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,126,36,263,21,10,3,89,59,0,2,2,-99999,59,2,1,30,4,8,0,0,0,0,0,0,0,0,0,59,5,0,0,0,3,0,0,150,2,2,0,Married,GRADUATE,42,M,32500,69,0.333,0.0,0.354,-99999.0,0,0.354,1,0.0,0.0,0.0,0.0,7.077,0,0,others,PL,P2
541,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,3,3,55,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,62,3,3,2,Married,GRADUATE,28,M,30000,113,1.0,1.0,0.697,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P3
542,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,12,12,109,10,9,2,22,22,0,2,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,353,1,0,0,Single,UNDER GRADUATE,21,M,12000,66,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
543,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,GRADUATE,38,M,48000,129,1.0,1.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
544,6,2,4,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,1,0,0,0,0,0,1,5,5,45,16,483,29,15,2,30,30,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,884,0,0,0,Married,SSC,37,M,40000,42,0.667,0.0,0.752,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,3.45,0,0,AL,AL,P2
545,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,0,0,0,0,1,0,0,4,0,3,76,38,49,35,12,4,91,90,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,90,8,0,0,0,0,0,0,71,7,7,6,Married,UNDER GRADUATE,42,F,20000,29,0.75,0.0,0.503,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,others,P4
546,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,21,3,65,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,154,1,1,0,Single,GRADUATE,27,M,20000,47,1.0,1.0,0.759,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,-99999.0,0,0,PL,others,P2
547,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,2,1,0,2,0,0,0,1,2,0,12,2,37,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,4,5,3,5,2,19,14,7,Married,GRADUATE,24,M,30000,54,1.0,0.667,0.741,-99999.0,0,-99999.0,0,0.6,0.75,0.6,0.75,0.956,0,0,ConsumerLoan,others,P4
548,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,35,35,-99999,24,24,1,15,15,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,33,M,18000,154,1.0,0.0,0.671,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P4
549,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,2,1,41,41,883,27,21,5,56,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,1232,0,0,0,Married,12TH,38,M,25000,39,1.0,0.0,0.018,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.1,0,0,ConsumerLoan,ConsumerLoan,P3
550,4,3,1,2,3,0.5,0.75,0.25,0.75,2,3,0.5,0.75,0,1,0,0,3,0,0,4,0,0,17,3,32,15,15,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,91,1,1,1,Married,12TH,36,M,16000,146,0.25,1.0,0.416,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P2
551,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,13,13,206,-99999,-99999,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,2,2,Married,SSC,35,M,15000,27,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
552,3,3,0,0,1,0.0,0.333,0.0,1.0,0,1,0.0,0.333,0,0,0,1,0,0,0,2,1,2,129,17,70,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,515,0,0,0,Married,GRADUATE,30,M,15000,120,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P1
553,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,2,2,-99999,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,51,2,2,2,Married,GRADUATE,31,M,13000,186,1.0,1.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,ConsumerLoan,P2
554,5,2,3,1,2,0.2,0.4,0.6,0.4,3,2,0.6,0.4,0,0,0,4,0,0,0,0,5,1,20,6,51,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,274,1,0,0,Married,SSC,26,M,20000,69,0.6,0.333,0.214,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.894,0,0,PL,ConsumerLoan,P2
555,4,0,4,3,0,0.75,0.0,1.0,0.0,4,0,1.0,0.0,2,0,0,2,0,0,2,0,4,0,9,2,54,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,2,3,3,2,3,39,21,15,9,Single,SSC,21,M,20000,74,1.0,0.75,0.767,-99999.0,0,0.938,1,0.667,0.667,0.667,0.667,8.33,0,0,others,others,P4
556,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,1,0,0,2,0,0,13,12,72,11,11,1,24,24,0,1,1,0,24,0,0,11,4,10,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,4,1,1,1,Married,UNDER GRADUATE,27,M,18000,94,1.0,0.0,0.873,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P3
557,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,0,1,1,1,14,3,42,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,2,2,28,4,4,1,Married,GRADUATE,26,M,19000,54,1.0,1.0,1.072,-99999.0,0,-99999.0,0,1.0,1.0,1.0,1.0,0.0,0,0,CC,PL,P2
558,5,0,5,1,0,0.2,0.0,1.0,0.0,4,0,0.8,0.0,0,0,0,5,0,0,0,0,5,0,17,3,62,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,5,3,3,Married,GRADUATE,28,M,18000,98,1.0,0.25,0.276,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,4.357,0,0,ConsumerLoan,ConsumerLoan,P3
559,6,5,1,0,0,0.0,0.0,0.167,0.833,0,0,0.0,0.0,0,0,0,1,0,1,0,5,1,4,99,16,101,32,28,8,90,30,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,0,1,0,0,0,236,1,0,0,Married,GRADUATE,42,F,40000,200,0.167,0.0,0.055,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.72,0,1,CC,ConsumerLoan,P2
560,4,4,0,2,2,0.5,0.5,0.0,1.0,2,2,0.5,0.5,0,1,0,0,0,0,2,2,2,1,143,3,65,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,92,1,1,0,Married,UNDER GRADUATE,36,M,27000,111,0.0,1.0,0.0,-99999.0,0,-99999.0,1,1.0,0.0,0.333,0.0,-99999.0,0,0,PL,PL,P1
561,3,1,2,1,1,0.333,0.333,0.667,0.333,1,1,0.333,0.333,0,1,0,2,0,0,0,1,2,0,22,3,27,13,13,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,91,1,1,1,Married,OTHERS,38,M,28000,269,0.667,1.0,0.383,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.396,0,0,ConsumerLoan,others,P3
562,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,1,0,1,0,5,5,129,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,124,3,3,0,Single,12TH,21,M,15000,23,0.0,1.0,0.0,-99999.0,0,-99999.0,1,1.0,0.0,1.0,0.0,-99999.0,0,0,PL,others,P2
563,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,27,27,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,814,0,0,0,Married,12TH,26,M,32000,73,1.0,0.0,0.716,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,1,HL,HL,P2
564,12,7,5,0,0,0.0,0.0,0.417,0.583,4,0,0.333,0.0,1,0,0,3,8,0,0,8,4,1,57,8,37,32,7,5,73,53,0,1,1,0,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,290,2,0,0,Married,UNDER GRADUATE,23,M,30000,66,0.417,0.0,0.399,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,2.983,1,0,others,others,P2
565,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,36,22,1075,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,1,1,Single,POST-GRADUATE,25,M,14000,126,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P2
566,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,31,31,89,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,972,0,0,0,Single,12TH,24,M,17000,66,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
567,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,1,0,1,1,1,0,0,1,2,0,45,4,115,35,34,2,39,8,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,276,4,0,0,Single,12TH,29,M,15000,50,0.667,1.0,0.809,0.97,1,-99999.0,0,0.0,0.0,0.0,0.0,7.993,1,0,others,others,P4
568,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,27,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,15,6,5,5,Married,GRADUATE,34,M,30000,129,1.0,1.0,1.0,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.72,0,0,PL,others,P4
569,11,5,6,1,0,0.091,0.0,0.545,0.455,2,0,0.182,0.0,0,1,0,3,0,0,1,6,5,6,176,6,32,11,3,4,28,28,2,4,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,0,6,1,6,64,9,4,2,Married,GRADUATE,55,M,25000,71,0.545,0.5,0.864,-99999.0,0,0.937,1,0.167,0.0,0.167,0.0,11.332,0,0,others,others,P1
570,3,2,1,0,0,0.0,0.0,0.333,0.667,1,0,0.333,0.0,0,0,0,3,0,0,0,0,3,0,40,8,158,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1063,0,0,0,Married,12TH,43,M,40000,243,0.333,0.0,0.5,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.237,0,0,ConsumerLoan,others,P2
571,11,5,6,0,0,0.0,0.0,0.545,0.455,2,2,0.182,0.182,3,0,0,2,2,0,0,2,9,7,71,11,327,35,6,20,61,31,0,6,6,-99999,31,12,1,77,10,22,10,0,1,0,0,0,0,0,0,30,4,0,0,0,2,1,2,2,4,3,2,Married,GRADUATE,21,M,25000,89,0.545,0.0,0.643,-99999.0,0,-99999.0,0,0.5,0.0,0.5,0.0,8.08,1,0,ConsumerLoan,PL,P2
572,8,3,5,2,1,0.25,0.125,0.625,0.375,2,1,0.25,0.125,3,1,1,0,2,1,0,5,3,3,135,1,3629,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,12,3,0,0,1,0,1,54,2,1,1,Married,SSC,41,M,25000,62,0.625,1.0,0.035,0.0,1,-99999.0,0,0.0,0.0,0.0,0.0,0.458,1,1,others,CC,P1
573,11,1,10,7,0,0.636,0.0,0.909,0.091,8,0,0.727,0.0,6,1,0,7,0,0,1,1,10,2,103,2,59,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,2,1,2,14,12,11,11,Married,GRADUATE,45,F,30000,65,0.909,0.875,0.565,-99999.0,0,1.0,1,0.5,1.0,0.5,1.0,11.073,0,0,CC,ConsumerLoan,P4
574,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,14,14,413,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,13,5,11,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,OTHERS,32,M,13500,310,1.0,0.0,1.1,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
575,4,2,2,1,0,0.25,0.0,0.5,0.5,2,1,0.5,0.25,0,1,0,2,0,0,0,1,3,1,59,4,61,35,21,15,382,169,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,169,9,2,0,2,1,1,1,82,7,1,1,Married,GRADUATE,24,M,24000,63,0.5,0.5,0.594,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.909,0,0,PL,others,P2
576,7,0,7,5,0,0.714,0.0,1.0,0.0,6,0,0.857,0.0,4,0,1,4,0,0,0,0,7,2,18,2,45,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,51,5,2,1,Single,UNDER GRADUATE,30,M,40000,123,1.0,0.833,0.734,0.711,1,-99999.0,0,0.0,0.0,0.0,0.0,3.374,0,0,others,CC,P2
577,9,7,2,1,1,0.111,0.111,0.222,0.778,1,1,0.111,0.111,1,0,0,5,0,0,1,0,9,3,51,2,179,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,32,2,2,1,Married,12TH,29,M,35000,90,0.222,1.0,0.545,-99999.0,0,1.0,1,1.0,0.0,1.0,0.0,1.311,0,0,others,ConsumerLoan,P2
578,10,10,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.1,0,0,0,0,10,0,0,10,0,0,93,23,682,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,GRADUATE,36,M,65000,191,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P1
